accession,spec count,peptide num,avg int m/z_126.127725,avg int m/z_127.12476,avg int m/z_128.134433,avg int m/z_129.131468,avg int m/z_130.141141,avg int m/z_131.138176,norm int m/z_126.127725,norm int m/z_127.12476,norm int m/z_128.134433,norm int m/z_129.131468,norm int m/z_130.141141,norm int m/z_131.138176,description
P02774,4,4,675547.25,554861,587588.5,442607,382827,320392.25,649872.25,567249.75,611446.25,414501.75,407452.25,315972.25,Vitamin D-binding protein OS=Homo sapiens OX=9606 GN=GC PE=1 SV=2
P63092,2,2,429100.5,410434.5,377325,388959.5,350510.5,342793.5,412792,419598.5,392645.5,364261,373056.5,338064.5,Guanine nucleotide-binding protein G(s) subunit alpha isoforms short OS=Homo sapiens OX=9606 GN=GNAS PE=1 SV=1
Q5JWF2,2,2,429100.5,410434.5,377325,388959.5,350510.5,342793.5,412792,419598.5,392645.5,364261,373056.5,338064.5,Guanine nucleotide-binding protein G(s) subunit alpha isoforms XLas OS=Homo sapiens OX=9606 GN=GNAS PE=1 SV=2
P01859,4,4,1680201.75,1151910.25,1283476.75,706010.75,1375255.5,489094.5,1616344,1177630,1335590.75,661179.5,1463719.25,482347.5,Immunoglobulin heavy constant gamma 2 OS=Homo sapiens OX=9606 GN=IGHG2 PE=1 SV=2
Q9UHQ9,2,2,1237939,1479967.5,1337785,1443729.5,1344022.5,1750899,1190890,1513012.5,1392104,1352054.5,1430477,1726746.5,NADH-cytochrome b5 reductase 1 OS=Homo sapiens OX=9606 GN=CYB5R1 PE=1 SV=1
Q92736,33,33,597016.55,573866.7,557863.12,617745.18,503067.85,538725.48,574326.03,586679.73,580514.15,578518.73,535427.58,531293.85,Ryanodine receptor 2 OS=Homo sapiens OX=9606 GN=RYR2 PE=1 SV=3
Q00610,13,13,475177.31,450931.54,474065.08,517941.08,510731.92,536540.15,457117.38,460999.77,493313.62,485052.08,543584.69,529138.54,Clathrin heavy chain 1 OS=Homo sapiens OX=9606 GN=CLTC PE=1 SV=5
P05165,5,5,353209,330567,315546.8,378643.2,336920.2,346607.2,339784.4,337947.4,328358.4,354599.2,358592,341825.2,"Propionyl-CoA carboxylase alpha chain, mitochondrial OS=Homo sapiens OX=9606 GN=PCCA PE=1 SV=4"
Q8N1G4,3,3,540890.33,506591.67,522402.67,513032,411335.33,455703,520333,517902.67,543614,480454.67,437794.33,449416.33,Leucine-rich repeat-containing protein 47 OS=Homo sapiens OX=9606 GN=LRRC47 PE=1 SV=1
Q99733,2,2,149865.5,166250.5,135428.5,201951.5,175418.5,184958,144169,169962,140927,189127.5,186702,182406,Nucleosome assembly protein 1-like 4 OS=Homo sapiens OX=9606 GN=NAP1L4 PE=1 SV=1
Q16795,3,3,1608654.67,1517865.67,1474363.33,1760058.33,1621975.33,1640662,1547516.33,1551757,1534228,1648296.67,1726309.33,1618030,"NADH dehydrogenase [ubiquinone] 1 alpha subcomplex subunit 9, mitochondrial OS=Homo sapiens OX=9606 GN=NDUFA9 PE=1 SV=2"
Reverse_sp|O95837|GNA14_HUMAN,2,2,357147.5,332142,344023.5,355889,308883.5,348649,343573,339558,357992,333290,328752,343839,Guanine nucleotide-binding protein subunit alpha-14 OS=Homo sapiens OX=9606 GN=GNA14 PE=1 SV=1
P08174,2,2,321039.5,290811.5,324871,295518,326358.5,298624.5,308837.5,297304.5,338061.5,276752.5,347351,294504.5,Complement decay-accelerating factor OS=Homo sapiens OX=9606 GN=CD55 PE=1 SV=4
Q53GQ0,2,2,664536,673326,646614.5,747736.5,762868.5,834570,639279,688360,672869.5,700256,811940,823057.5,Very-long-chain 3-oxoacyl-CoA reductase OS=Homo sapiens OX=9606 GN=HSD17B12 PE=1 SV=2
Q9Y3B3,2,2,241453,236064.5,236398,250989.5,216049,241070,232276,241335,245996.5,235051.5,229946,237744,Transmembrane emp24 domain-containing protein 7 OS=Homo sapiens OX=9606 GN=TMED7 PE=1 SV=2
Q14697,5,5,488369.2,473247.4,428536.4,550469.6,531608.4,513974.2,469807.8,483813.8,445936.4,515515,565803.8,506883.8,Neutral alpha-glucosidase AB OS=Homo sapiens OX=9606 GN=GANAB PE=1 SV=3
P05556,5,5,443527.4,423538.4,396622.4,509784,468409,471252.8,426670.4,432994.8,412726.6,477413,498539,464751.8,Integrin beta-1 OS=Homo sapiens OX=9606 GN=ITGB1 PE=1 SV=2
Q9NVI7,3,3,72862,76662.67,74677,80021.33,76026.33,81055.67,70092.33,78374,77708.67,74939.33,80916.33,79937,ATPase family AAA domain-containing protein 3A OS=Homo sapiens OX=9606 GN=ATAD3A PE=1 SV=2
P16671,5,5,699112.6,894577,675550.8,772079,734513.8,726285.8,672542,914551,702980.2,723052.6,781761.4,716266.8,Platelet glycoprotein 4 OS=Homo sapiens OX=9606 GN=CD36 PE=1 SV=2
P40123,4,4,428386.25,464879.5,415823.25,459207,424354.25,487027.5,412104.75,475259,432707,430047.25,451650.5,480308.75,Adenylyl cyclase-associated protein 2 OS=Homo sapiens OX=9606 GN=CAP2 PE=1 SV=1
P60842,3,3,652134.33,575660,615264.33,634051.67,587626,577533.33,627349,588513.33,640246,593790,625424.67,569566.33,Eukaryotic initiation factor 4A-I OS=Homo sapiens OX=9606 GN=EIF4A1 PE=1 SV=1
Q14240,3,3,652134.33,575660,615264.33,634051.67,587626,577533.33,627349,588513.33,640246,593790,625424.67,569566.33,Eukaryotic initiation factor 4A-II OS=Homo sapiens OX=9606 GN=EIF4A2 PE=1 SV=2
P04439,2,2,244064.5,291996.5,271289,279518.5,313768,252082,234788,298516,282304,261768.5,333950.5,248604.5,"HLA class I histocompatibility antigen, A alpha chain OS=Homo sapiens OX=9606 GN=HLA-A PE=1 SV=2"
Q16762,2,2,613961,544008.5,579750,611748.5,628218,554288.5,590626.5,556155,603290,572903,668628,546642.5,Thiosulfate sulfurtransferase OS=Homo sapiens OX=9606 GN=TST PE=1 SV=4
P14543,10,10,510254.2,430758.9,473953.8,545542.2,490434.7,498950.4,490861.1,440376.7,493197.8,510900.6,521981.8,492067.4,Nidogen-1 OS=Homo sapiens OX=9606 GN=NID1 PE=1 SV=3
Q96RQ3,4,4,417805.25,383793.75,419683.5,355125.75,338038,376188.75,401925.75,392363,436724,332575.25,359781.75,370999.25,"Methylcrotonoyl-CoA carboxylase subunit alpha, mitochondrial OS=Homo sapiens OX=9606 GN=MCCC1 PE=1 SV=3"
P50895,3,3,326696.67,307677.33,322997.67,293639.33,294122,298032.67,314280,314546.67,336112,274993,313041,293921,Basal cell adhesion molecule OS=Homo sapiens OX=9606 GN=BCAM PE=1 SV=2
P49189,3,3,647180,630229.67,652175.33,703426.67,717253.67,670387,622583,644301.33,678655.67,658759.33,763391,661139,4-trimethylaminobutyraldehyde dehydrogenase OS=Homo sapiens OX=9606 GN=ALDH9A1 PE=1 SV=3
P00325,2,2,624684.5,626913.5,536727.5,471723.5,498096.5,538521.5,600942.5,640911,558520,441769.5,530136.5,531092.5,All-trans-retinol dehydrogenase [NAD(+)] ADH1B OS=Homo sapiens OX=9606 GN=ADH1B PE=1 SV=3
O75367,2,2,1148605.5,1159732.5,1144035.5,1101289,1072014.5,1181797.5,1104951.5,1185627,1190487.5,1031358.5,1140972,1165495,Core histone macro-H2A.1 OS=Homo sapiens OX=9606 GN=MACROH2A1 PE=1 SV=4
Q6IBS0,2,2,176544,160217,178748,182639,159803.5,194853,169833.5,163794,186005.5,171041.5,170082.5,192164.5,Twinfilin-2 OS=Homo sapiens OX=9606 GN=TWF2 PE=1 SV=2
P45954,2,2,485898,564791.5,554907.5,579785,525475.5,571869,467430.5,577402,577438,542969,559276.5,563980.5,"Short/branched chain specific acyl-CoA dehydrogenase, mitochondrial OS=Homo sapiens OX=9606 GN=ACADSB PE=1 SV=1"
Q13561,2,2,751525.5,734706,720141.5,758933,699968.5,674158,722962.5,751110.5,749381.5,710741,744994,664858,Dynactin subunit 2 OS=Homo sapiens OX=9606 GN=DCTN2 PE=1 SV=4
P11177,2,2,1066876.5,1096982,1043681,1098849,1035025,1089695,1026328.5,1121475.5,1086058.5,1029073.5,1101603.5,1074663,"Pyruvate dehydrogenase E1 component subunit beta, mitochondrial OS=Homo sapiens OX=9606 GN=PDHB PE=1 SV=3"
Q14103,2,2,752991,709727,665917.5,760045.5,796462,780889,724372.5,725573.5,692956,711783.5,847694,770117,Heterogeneous nuclear ribonucleoprotein D0 OS=Homo sapiens OX=9606 GN=HNRNPD PE=1 SV=1
Q969Z3,2,2,676549,637065,563800,612993,603193,626457.5,650836,651289.5,586692.5,574068.5,641993,617815.5,Mitochondrial amidoxime reducing component 2 OS=Homo sapiens OX=9606 GN=MTARC2 PE=1 SV=1
P39059,9,9,656044.56,661243.22,786450.89,656189.67,596024.89,571673.44,631110.56,676007.22,818383.56,614522.11,634363.89,563787.33,Collagen alpha-1(XV) chain OS=Homo sapiens OX=9606 GN=COL15A1 PE=1 SV=2
Q16877,2,2,679164.5,637892.5,455601.5,718447.5,625129,746350,653352,652135,474100.5,672827,665340.5,736054.5,"6-phosphofructo-2-kinase/fructose-2,6-bisphosphatase 4 OS=Homo sapiens OX=9606 GN=PFKFB4 PE=1 SV=6"
P02452,7,7,60703.86,79417.43,84354.71,106319.86,150166.71,164699.29,58396.29,81190.14,87779.43,99568.14,159825.71,162427,Collagen alpha-1(I) chain OS=Homo sapiens OX=9606 GN=COL1A1 PE=1 SV=6
Q13683,7,7,633145.57,661791.29,609175,692292.86,635441,674813.57,609081.71,676567.57,633909.43,648332.86,676315.57,665504.71,Integrin alpha-7 OS=Homo sapiens OX=9606 GN=ITGA7 PE=1 SV=3
Q9Y4J8,5,5,452179.8,419327,404012.6,525006.4,484779.8,509971.4,434994.2,428689.6,420416.6,491668.8,515963.4,502936.2,Dystrobrevin alpha OS=Homo sapiens OX=9606 GN=DTNA PE=1 SV=2
A1L0T0,4,4,122269,109327.5,97164.5,154525.25,140027.5,159546.75,117621.75,111768,101109.25,144712.5,149034.25,157345.5,2-hydroxyacyl-CoA lyase 2 OS=Homo sapiens OX=9606 GN=ILVBL PE=1 SV=2
Q9NSB2,4,4,649396.75,717739.75,684674.5,753955.75,1129221,1000111,624715.5,733765.5,712474.5,706080.25,1201858.5,986315,"Keratin, type II cuticular Hb4 OS=Homo sapiens OX=9606 GN=KRT84 PE=2 SV=2"
Q96HC4,5,5,775606.8,889160.6,689639.4,1067673.2,991991.6,932436.8,746129,909013.8,717641,999877,1055801.4,919574.2,PDZ and LIM domain protein 5 OS=Homo sapiens OX=9606 GN=PDLIM5 PE=1 SV=5
Q9NP74,4,4,347673.25,351609,340219.75,385334.5,345634.25,356758.5,334459,359459.25,354033.75,360865.75,367866.75,351836.75,Palmdelphin OS=Homo sapiens OX=9606 GN=PALMD PE=1 SV=1
P49368,2,2,700305.5,685593.5,659654.5,681819,615088.5,635838,673689.5,700901.5,686438.5,638524,654654,627066.5,T-complex protein 1 subunit gamma OS=Homo sapiens OX=9606 GN=CCT3 PE=1 SV=4
Q53H12,2,2,440130.5,415165,433018.5,457526,435872.5,491746.5,423402.5,424434.5,450600,428473.5,463909.5,484963,"Acylglycerol kinase, mitochondrial OS=Homo sapiens OX=9606 GN=AGK PE=1 SV=2"
Reverse_sp|Q96I25|SPF45_HUMAN,2,2,310909,312928,315916.5,337768.5,295193.5,327520,299092.5,319915,328743.5,316320,314181.5,323001.5,Splicing factor 45 OS=Homo sapiens OX=9606 GN=RBM17 PE=1 SV=1
Q9NVD7,2,2,653128.5,691926.5,636305.5,732442,700044.5,759992.5,628305.5,707376,662141.5,685932.5,745075,749508.5,Alpha-parvin OS=Homo sapiens OX=9606 GN=PARVA PE=1 SV=1
Q99608,2,2,2381678.5,2183777,2251093,2310859.5,1802148,2421005.5,2291160.5,2232537,2342495.5,2164122.5,1918071.5,2387609.5,Necdin OS=Homo sapiens OX=9606 GN=NDN PE=1 SV=1
O15230,17,17,332716.65,303421.24,308139.59,324386.47,339239.53,305972.76,320071.12,310195.76,320650.76,303787.88,361060.71,301751.59,Laminin subunit alpha-5 OS=Homo sapiens OX=9606 GN=LAMA5 PE=1 SV=8
Q7Z406,17,17,1567909.94,1404586.59,1369974.18,1556809.29,1303562.29,1503425.29,1508320.06,1435948.24,1425600.06,1457953.53,1387414.18,1482686.35,Myosin-14 OS=Homo sapiens OX=9606 GN=MYH14 PE=1 SV=2
Q00839,6,6,629860.17,659055.83,582244.83,635809.5,581552.33,614153.67,605921.33,673771,605885.83,595436,618960.67,605681.67,Heterogeneous nuclear ribonucleoprotein U OS=Homo sapiens OX=9606 GN=HNRNPU PE=1 SV=6
O94826,3,3,785410,772157.67,761680.67,854512,833149,822328,755559.67,789398.33,792607.67,800251.33,886741.67,810984.33,Mitochondrial import receptor subunit TOM70 OS=Homo sapiens OX=9606 GN=TOMM70 PE=1 SV=1
Q9NSD9,3,3,266852.67,265200.33,255446.33,266146.67,259713.67,262291.33,256710.33,271121,265818,249246.33,276419.67,258672.67,Phenylalanine--tRNA ligase beta subunit OS=Homo sapiens OX=9606 GN=FARSB PE=1 SV=3
P00740,2,2,216935,253678,249296.5,259712.5,255720,245978.5,208689.5,259342,259418.5,243220.5,272169,242585,Coagulation factor IX OS=Homo sapiens OX=9606 GN=F9 PE=1 SV=2
Q9H9P8,2,2,376260.5,401206,395970.5,416153,391250,387615.5,361960,410163.5,412048,389727.5,416417,382268,"L-2-hydroxyglutarate dehydrogenase, mitochondrial OS=Homo sapiens OX=9606 GN=L2HGDH PE=1 SV=3"
P27816,6,6,459467.17,455978.33,427147.83,570979.5,604811.17,560487.67,442004.33,466159.17,444491.33,534722.67,643715.83,552755.83,Microtubule-associated protein 4 OS=Homo sapiens OX=9606 GN=MAP4 PE=1 SV=3
P21399,4,4,252330.25,314870.25,233412.25,321937.5,292392.75,319918,242739.75,321900.25,242889.25,301494.25,311200.5,315504.5,Cytoplasmic aconitate hydratase OS=Homo sapiens OX=9606 GN=ACO1 PE=1 SV=3
Q709F0,3,3,552754,595419.67,517778.67,689585.33,504171.67,580487,531746,608713.67,538802,645797,536602,572479,Acyl-CoA dehydrogenase family member 11 OS=Homo sapiens OX=9606 GN=ACAD11 PE=1 SV=3
P00390,2,2,446506,405975,423387,438266.5,403181,471631.5,429535.5,415039.5,440577.5,410437,429115,465125,"Glutathione reductase, mitochondrial OS=Homo sapiens OX=9606 GN=GSR PE=1 SV=2"
Q96KP4,3,3,322204,327631.33,331090.33,302732.67,308147.67,332810,309958,334946.33,344533.33,283509,327969,328219,Cytosolic non-specific dipeptidase OS=Homo sapiens OX=9606 GN=CNDP2 PE=1 SV=2
O14979,2,2,751687,694644.5,633744.5,761098.5,762934.5,741322.5,723118.5,710154.5,659476.5,712769.5,812010,731096.5,Heterogeneous nuclear ribonucleoprotein D-like OS=Homo sapiens OX=9606 GN=HNRNPDL PE=1 SV=3
P50502,2,2,611046.5,653381,472516,859521.5,855106,726579.5,587822.5,667969.5,491701.5,804943,910110.5,716556.5,Hsc70-interacting protein OS=Homo sapiens OX=9606 GN=ST13 PE=1 SV=2
Q8NFI4,2,2,611046.5,653381,472516,859521.5,855106,726579.5,587822.5,667969.5,491701.5,804943,910110.5,716556.5,Putative protein FAM10A5 OS=Homo sapiens OX=9606 GN=ST13P5 PE=5 SV=1
O00429,3,3,361837.67,331386,314617.67,361592,376236.33,348109.33,348085.33,338784.67,327392,338631,400437.33,343307,Dynamin-1-like protein OS=Homo sapiens OX=9606 GN=DNM1L PE=1 SV=2
P23246,3,3,564760.67,553352.33,605458.33,521270,595586.67,530594.67,543296,565707.33,630041.67,488169.67,633897.67,523275,"Splicing factor, proline- and glutamine-rich OS=Homo sapiens OX=9606 GN=SFPQ PE=1 SV=2"
Q07065,3,3,480567,654968.67,509788,650245.33,565303,619142.67,462302.33,669592.33,530486.67,608955.33,601665.67,610601.67,Cytoskeleton-associated protein 4 OS=Homo sapiens OX=9606 GN=CKAP4 PE=1 SV=2
Q8N1N4,2,2,909150.5,958873,988596,882491.5,1682070,1443427,874597.5,980282.5,1028736.5,826454,1790269.5,1423516,"Keratin, type II cytoskeletal 78 OS=Homo sapiens OX=9606 GN=KRT78 PE=1 SV=2"
Q8NBX0,3,3,699281,650806.67,584500,707433,635393.67,639745.67,672703.67,665337.67,608233,662511.33,676265.33,630920.33,Saccharopine dehydrogenase-like oxidoreductase OS=Homo sapiens OX=9606 GN=SCCPDH PE=1 SV=1
Q14204,25,25,412616.64,420118.04,409330.68,431048.44,416316.84,421253.08,396934.32,429498.12,425950.72,403677,443096.08,415441.8,Cytoplasmic dynein 1 heavy chain 1 OS=Homo sapiens OX=9606 GN=DYNC1H1 PE=1 SV=5
contaminant_UBIQUITIN02,4,4,305407.5,318393.5,292656.25,308598.5,368648,332722.75,293800,325502.25,304539,289002.5,392361,328132.5,no description
P22314,4,4,305407.5,318393.5,292656.25,308598.5,368648,332722.75,293800,325502.25,304539,289002.5,392361,328132.5,Ubiquitin-like modifier-activating enzyme 1 OS=Homo sapiens OX=9606 GN=UBA1 PE=1 SV=3
Q6QEF8,3,3,364240,445727,330597.67,411433,350889.33,384816.33,350396.33,455679,344020.67,385307,373460,379507.67,Coronin-6 OS=Homo sapiens OX=9606 GN=CORO6 PE=1 SV=2
P10909,3,3,450736,391435.33,434339.33,374805.33,575550.67,396981,433605,400175,451975,351005.33,612572.67,391504.33,Clusterin OS=Homo sapiens OX=9606 GN=CLU PE=1 SV=1
P31943,3,3,565683.67,592610,526610.67,584401.67,526788,553780,544184,605841.67,547992.67,547292.67,560673.33,546140.67,Heterogeneous nuclear ribonucleoprotein H OS=Homo sapiens OX=9606 GN=HNRNPH1 PE=1 SV=4
P55795,3,3,565683.67,592610,526610.67,584401.67,526788,553780,544184,605841.67,547992.67,547292.67,560673.33,546140.67,Heterogeneous nuclear ribonucleoprotein H2 OS=Homo sapiens OX=9606 GN=HNRNPH2 PE=1 SV=1
P35580,16,16,1676277.38,1519830.62,1468544.31,1677559.5,1406904.12,1638506,1612568.81,1553765.5,1528172.62,1571036.31,1497403.5,1615903.81,Myosin-10 OS=Homo sapiens OX=9606 GN=MYH10 PE=1 SV=3
Q9HBL0,8,8,429617.75,346851.62,336860.62,340585.38,331939.12,364060.88,413289.38,354595.88,350537.88,318958.25,353290.88,359038.38,Tensin-1 OS=Homo sapiens OX=9606 GN=TNS1 PE=1 SV=2
P19823,4,4,413273.5,395927.25,408299.75,396196,437514,408129.25,397566.5,404767,424878,371037.75,465657,402498.75,Inter-alpha-trypsin inhibitor heavy chain H2 OS=Homo sapiens OX=9606 GN=ITIH2 PE=1 SV=2
P19022,5,5,352511.4,324336,318505.2,423317.2,345529.2,376966.6,339113.4,331577.2,331437.4,396436.6,367755,371766.2,Cadherin-2 OS=Homo sapiens OX=9606 GN=CDH2 PE=1 SV=4
Q92599,2,2,314842,313575.5,243781,311879,297306,300155,302875.5,320576.5,253679,292074.5,316430,296014,Septin-8 OS=Homo sapiens OX=9606 GN=SEPTIN8 PE=1 SV=4
O75439,3,3,466377.67,418413.33,420935.33,428787.67,465472.33,420440.33,448652,427755.33,438026.67,401559.33,495413.67,414640,Mitochondrial-processing peptidase subunit beta OS=Homo sapiens OX=9606 GN=PMPCB PE=1 SV=2
O43615,2,2,104454,89701,116063.5,102515.5,115371.5,113249.5,100484,91703,120775.5,96005.5,122792.5,111686.5,Mitochondrial import inner membrane translocase subunit TIM44 OS=Homo sapiens OX=9606 GN=TIMM44 PE=1 SV=2
Q15582,4,4,466297.5,477053.75,398164.5,535567.75,660894.25,700820.25,448575,487705,414331,501559.5,703406.25,691152.75,Transforming growth factor-beta-induced protein ig-h3 OS=Homo sapiens OX=9606 GN=TGFBI PE=1 SV=1
Q15233,2,2,742588.5,723148.5,768738.5,668029.5,691279.5,685650,714365.5,739295,799952,625610,735746,676191.5,Non-POU domain-containing octamer-binding protein OS=Homo sapiens OX=9606 GN=NONO PE=1 SV=4
P31150,3,3,195382,178379,163898,211176,200685.33,227055.33,187956,182361.67,170552.33,197766,213594,223923,Rab GDP dissociation inhibitor alpha OS=Homo sapiens OX=9606 GN=GDI1 PE=1 SV=2
Q8IWW8,2,2,373003,349647,335303.5,410464,375291,368042,358826.5,357453.5,348917.5,384399.5,399431,362965,"Hydroxyacid-oxoacid transhydrogenase, mitochondrial OS=Homo sapiens OX=9606 GN=ADHFE1 PE=1 SV=1"
E9PAV3,6,6,190056.67,169932.17,154974.67,227318.5,185469.83,187120.83,182833,173726.17,161266.83,212883.83,197399.83,184539,"Nascent polypeptide-associated complex subunit alpha, muscle-specific form OS=Homo sapiens OX=9606 GN=NACA PE=1 SV=1"
P0CG38,16,16,8185358.75,7275816.31,7662307.44,8152471.56,6658562.88,7168598.56,7874267.75,7438273.69,7973427.31,7634800.56,7086878.25,7069713.44,POTE ankyrin domain family member I OS=Homo sapiens OX=9606 GN=POTEI PE=3 SV=1
P35443,5,5,425912.6,435640.8,375304.2,556972,705246.8,550079.8,409725.2,445367.6,390542.6,521604.6,750611.6,542491.6,Thrombospondin-4 OS=Homo sapiens OX=9606 GN=THBS4 PE=1 SV=2
Q9BR39,3,3,320079.67,296654,295556.33,335819,326240,338956.67,307914.33,303277.33,307556.67,314494.33,347225.33,334280.33,Junctophilin-2 OS=Homo sapiens OX=9606 GN=JPH2 PE=1 SV=2
Q14247,2,2,414273,407792,405894,492388.5,433921.5,462548.5,398527.5,416897,422374.5,461122,461833,456167.5,Src substrate cortactin OS=Homo sapiens OX=9606 GN=CTTN PE=1 SV=2
Q9Y697,2,2,857494,833343.5,801726,943143,864966.5,917423,824903.5,851950.5,834279,883254,920605.5,904767.5,"Cysteine desulfurase, mitochondrial OS=Homo sapiens OX=9606 GN=NFS1 PE=1 SV=3"
Q9UBX5,2,2,190836.5,220159,244653.5,231677,298242.5,381262,183583,225074.5,254587,216965.5,317426.5,376002.5,Fibulin-5 OS=Homo sapiens OX=9606 GN=FBLN5 PE=1 SV=1
O15382,3,3,481967.67,437837.67,402485,363943.33,326283.33,343306.33,463650,447613.67,418827,340832.67,347271.33,338570.33,"Branched-chain-amino-acid aminotransferase, mitochondrial OS=Homo sapiens OX=9606 GN=BCAT2 PE=1 SV=2"
Q9H4M9,3,3,265564.67,261067.33,232853.33,242228.67,238605.33,240898.67,255471,266896,242307.33,226847,253953.33,237575,EH domain-containing protein 1 OS=Homo sapiens OX=9606 GN=EHD1 PE=1 SV=2
Q86WU2,2,2,968716.5,1032919.5,1056671,1116820,972487.5,1059268.5,931899,1055982.5,1099576,1045903,1035042.5,1044656.5,"Probable D-lactate dehydrogenase, mitochondrial OS=Homo sapiens OX=9606 GN=LDHD PE=1 SV=1"
P14136,2,2,1117245.5,1171313.5,1210184,1137819,1891342.5,1650946.5,1074783.5,1197466.5,1259322,1065568.5,2013004,1628172.5,Glial fibrillary acidic protein OS=Homo sapiens OX=9606 GN=GFAP PE=1 SV=1
Q14112,7,7,724700.43,672438.14,697813.86,741022.29,745114.14,672676,697157.14,687452,726147.43,693968,793043.57,663396.57,Nidogen-2 OS=Homo sapiens OX=9606 GN=NID2 PE=1 SV=3
P43243,3,3,333185.33,313138.33,312834,301931,305528.67,310809.67,320522,320129.67,325535.67,282758.33,325181.67,306521.67,Matrin-3 OS=Homo sapiens OX=9606 GN=MATR3 PE=1 SV=2
Q13310,2,2,509809,561196.5,449888.5,551701.5,489548,503180,490432.5,573726.5,468155,516669,521038,496238.5,Polyadenylate-binding protein 4 OS=Homo sapiens OX=9606 GN=PABPC4 PE=1 SV=1
P31948,2,2,244228.5,223342,211029,332075,292497.5,271777.5,234945.5,228328,219597.5,310988,311312,268028,Stress-induced-phosphoprotein 1 OS=Homo sapiens OX=9606 GN=STIP1 PE=1 SV=1
P07602,2,2,3388651.5,2410122,1617758,2060057,2076806,2071520,3259863,2463936,1683445,1929245.5,2210397.5,2042944.5,Prosaposin OS=Homo sapiens OX=9606 GN=PSAP PE=1 SV=2
P12081,2,2,452649,785619.5,433845.5,693505,783875.5,513735.5,435445,803160.5,451461,649468,834298.5,506648.5,"Histidine--tRNA ligase, cytoplasmic OS=Homo sapiens OX=9606 GN=HARS1 PE=1 SV=2"
Reverse_sp|Q969V4|TEKT1_HUMAN,3,3,1368392.67,1193001.67,978527,1395993.67,1439852.33,1408132.67,1316385.33,1219639,1018258.67,1307349.67,1532471,1388708.33,Tektin-1 OS=Homo sapiens OX=9606 GN=TEKT1 PE=1 SV=1
Reverse_sp|Q9NP70|AMBN_HUMAN,2,2,145975.5,131427,129922.5,157736,171208.5,177596.5,140427,134361,135197,147719.5,182221,175146,Ameloblastin OS=Homo sapiens OX=9606 GN=AMBN PE=1 SV=1
P11586,3,3,471354.33,458153,460122,449380.67,399697.67,446516.67,453440,468382.67,478804.33,420845.33,425407.67,440357,"C-1-tetrahydrofolate synthase, cytoplasmic OS=Homo sapiens OX=9606 GN=MTHFD1 PE=1 SV=4"
A6NEE1,2,2,343143,335771.5,294516,336793.5,280132,314732,330101,343268.5,306474,315407,298151,310390,Pleckstrin homology domain-containing family D member 1 OS=Homo sapiens OX=9606 GN=PLEKHD1 PE=2 SV=3
Q9UHG3,3,3,376672,388766.33,429683.67,399431,372240,349438.67,362356,397446.33,447130,374067.33,396184,344617.67,Prenylcysteine oxidase 1 OS=Homo sapiens OX=9606 GN=PCYOX1 PE=1 SV=3
Q07960,2,2,669162.5,828511.5,574326,908518,836083,907526.5,643730,847010.5,597645.5,850827.5,889864,895007.5,Rho GTPase-activating protein 1 OS=Homo sapiens OX=9606 GN=ARHGAP1 PE=1 SV=1
P02751,9,9,266640.89,344356.67,276806.89,295900.67,365963.11,370822.78,256506.33,352045.22,288045.78,277110.78,389503.56,365707.11,Fibronectin OS=Homo sapiens OX=9606 GN=FN1 PE=1 SV=5
Q14126,5,5,427913.6,390149,404904.8,423454.6,336051.8,348597.8,411650,398859.8,421345,396565.4,357668.2,343788.6,Desmoglein-2 OS=Homo sapiens OX=9606 GN=DSG2 PE=1 SV=2
Q16363,7,7,411706.29,370510.71,401191.14,338265.57,367859.71,315276,396058.57,378783,417480.57,316785.71,391522,310926.57,Laminin subunit alpha-4 OS=Homo sapiens OX=9606 GN=LAMA4 PE=1 SV=4
Q05682,3,3,636326,567174.67,486758.33,612738.33,625780.33,649477.33,612141.67,579838.33,506522,573829.67,666033.67,640517.67,Caldesmon OS=Homo sapiens OX=9606 GN=CALD1 PE=1 SV=3
Q04446,4,4,547308,605273.5,541970.5,534169,529895.25,522898.5,526506.75,618788,563976.25,500249.5,563980.75,515685.25,"1,4-alpha-glucan-branching enzyme OS=Homo sapiens OX=9606 GN=GBE1 PE=1 SV=3"
P49221,2,2,1.02E+07,8509272,9014315.5,9820960.5,8390786.5,9949833.5,9767417,8699270.5,9380332.5,9197343,8930528,9812583.5,Protein-glutamine gamma-glutamyltransferase 4 OS=Homo sapiens OX=9606 GN=TGM4 PE=1 SV=2
O75916,2,2,549180.5,492838,525087.5,536729,477560.5,537609.5,528308,503842,546407.5,502647,508279,530193.5,Regulator of G-protein signaling 9 OS=Homo sapiens OX=9606 GN=RGS9 PE=1 SV=1
Reverse_sp|P49761|CLK3_HUMAN,2,2,456706.5,451990,473047,566962.5,506655.5,564013,439348.5,462082,492254,530961,539246,556232.5,Dual specificity protein kinase CLK3 OS=Homo sapiens OX=9606 GN=CLK3 PE=1 SV=3
Q93052,2,2,344268,309331,268010,385145,396813,397730.5,331183,316237.5,278891.5,360688.5,422337.5,392244,Lipoma-preferred partner OS=Homo sapiens OX=9606 GN=LPP PE=1 SV=1
O75923,8,8,400195.5,392906.25,353486.88,460250,372669.88,369161.62,384985.38,401678.75,367839.38,431024.25,396641.5,364069,Dysferlin OS=Homo sapiens OX=9606 GN=DYSF PE=1 SV=1
